phase,treatment,seed,lr,step,minibatch_ce,grad_norm_before_clip,mean_dropout
evaluation,constant_ild,2702,0.0003,400,0.02817193977534771,0.15984638035297394,0.20000000000000004
evaluation,constant_ild,2702,0.0003,500,0.02359304577112198,0.11571681499481201,0.20000000000000004
evaluation,constant_ild,2702,0.0003,600,0.018003100529313087,0.08645016700029373,0.20000000000000004
evaluation,decreasing_ild,2702,0.0003,1,2.461507558822632,2.5465314388275146,0.4000000000000001
evaluation,decreasing_ild,2702,0.0003,100,0.2225174605846405,0.7164952754974365,0.333889816360601
evaluation,decreasing_ild,2702,0.0003,200,0.06112692877650261,0.2988777458667755,0.26711185308848084
evaluation,decreasing_ild,2702,0.0003,300,0.03871508687734604,0.2100946456193924,0.2003338898163606
evaluation,decreasing_ild,2702,0.0003,400,0.024387605488300323,0.14474745094776154,0.13355592654424042
evaluation,decreasing_ild,2702,0.0003,500,0.020028453320264816,0.10675553232431412,0.06677796327212021
evaluation,decreasing_ild,2702,0.0003,600,0.014740637503564358,0.06496874243021011,0.0
evaluation,dense3,2702,0.0003,1,2.4332332611083984,2.6218717098236084,0.0
evaluation,dense3,2702,0.0003,100,0.19878756999969482,0.6683990955352783,0.0
evaluation,dense3,2702,0.0003,200,0.06225491687655449,0.2757464349269867,0.0
evaluation,dense3,2702,0.0003,300,0.033082265406847,0.16566972434520721,0.0
evaluation,dense3,2702,0.0003,400,0.024320412427186966,0.11359944939613342,0.0
evaluation,dense3,2702,0.0003,500,0.02493588626384735,0.15287581086158752,0.0
evaluation,dense3,2702,0.0003,600,0.017985301092267036,0.08256134390830994,0.0
evaluation,dense6,2703,0.0003,1,2.657728433609009,3.3017101287841797,0.0
evaluation,dense6,2703,0.0003,100,0.11722751706838608,0.41004040837287903,0.0
evaluation,dense6,2703,0.0003,200,0.03582087531685829,0.1819583773612976,0.0
evaluation,dense6,2703,0.0003,300,0.02295355498790741,0.11172503232955933,0.0
evaluation,dense6,2703,0.0003,400,0.01657795161008835,0.09573832899332047,0.0
evaluation,dense6,2703,0.0003,500,0.015253027901053429,0.06190718710422516,0.0
evaluation,dense6,2703,0.0003,600,0.01388965267688036,0.07122920453548431,0.0
evaluation,constant_ild,2703,0.0003,1,2.6255762577056885,3.047384738922119,0.20000000000000004
evaluation,constant_ild,2703,0.0003,100,0.1654130071401596,0.47917407751083374,0.20000000000000004
evaluation,constant_ild,2703,0.0003,200,0.08391577750444412,0.440101683139801,0.20000000000000004
evaluation,constant_ild,2703,0.0003,300,0.04456114396452904,0.3361014127731323,0.20000000000000004
evaluation,constant_ild,2703,0.0003,400,0.023427076637744904,0.15974292159080505,0.20000000000000004
evaluation,constant_ild,2703,0.0003,500,0.02023915760219097,0.09021660685539246,0.20000000000000004
evaluation,constant_ild,2703,0.0003,600,0.017666220664978027,0.08843433111906052,0.20000000000000004
evaluation,decreasing_ild,2703,0.0003,1,2.592038869857788,2.6138482093811035,0.4000000000000001
evaluation,decreasing_ild,2703,0.0003,100,0.20928752422332764,0.533767819404602,0.333889816360601
evaluation,decreasing_ild,2703,0.0003,200,0.09796915203332901,0.48189353942871094,0.26711185308848084
evaluation,decreasing_ild,2703,0.0003,300,0.043914977461099625,0.31240135431289673,0.2003338898163606
evaluation,decreasing_ild,2703,0.0003,400,0.022205643355846405,0.17254628241062164,0.13355592654424042
evaluation,decreasing_ild,2703,0.0003,500,0.01786334253847599,0.0760483518242836,0.06677796327212021
evaluation,decreasing_ild,2703,0.0003,600,0.015373120084404945,0.08714120090007782,0.0
evaluation,dense3,2703,0.0003,1,2.612584352493286,2.875746726989746,0.0
evaluation,dense3,2703,0.0003,100,0.19558356702327728,0.5194666981697083,0.0
evaluation,dense3,2703,0.0003,200,0.07603365182876587,0.5159891843795776,0.0
evaluation,dense3,2703,0.0003,300,0.03802933916449547,0.2210320383310318,0.0
evaluation,dense3,2703,0.0003,400,0.027384888380765915,0.2391548752784729,0.0
evaluation,dense3,2703,0.0003,500,0.02196505293250084,0.0989609807729721,0.0
evaluation,dense3,2703,0.0003,600,0.021262705326080322,0.1315569430589676,0.0
evaluation,dense6,2704,0.0003,1,2.329752206802368,3.1347103118896484,0.0
evaluation,dense6,2704,0.0003,100,0.10471808165311813,0.38685113191604614,0.0
evaluation,dense6,2704,0.0003,200,0.06623619049787521,0.22235436737537384,0.0
evaluation,dense6,2704,0.0003,300,0.019504336640238762,0.07743920385837555,0.0
evaluation,dense6,2704,0.0003,400,0.013358347117900848,0.05088921636343002,0.0
evaluation,dense6,2704,0.0003,500,0.013450320810079575,0.05029992759227753,0.0
evaluation,dense6,2704,0.0003,600,0.012598113156855106,0.05521790310740471,0.0
evaluation,constant_ild,2704,0.0003,1,2.3181111812591553,2.9016425609588623,0.20000000000000004
evaluation,constant_ild,2704,0.0003,100,0.16137975454330444,0.5252470374107361,0.20000000000000004
evaluation,constant_ild,2704,0.0003,200,0.08362376689910889,0.2959313690662384,0.20000000000000004
evaluation,constant_ild,2704,0.0003,300,0.036570969969034195,0.17824257910251617,0.20000000000000004
evaluation,constant_ild,2704,0.0003,400,0.01700962707400322,0.07570100575685501,0.20000000000000004
evaluation,constant_ild,2704,0.0003,500,0.022643020376563072,0.12182030826807022,0.20000000000000004
evaluation,constant_ild,2704,0.0003,600,0.021022219210863113,0.23171043395996094,0.20000000000000004
evaluation,decreasing_ild,2704,0.0003,1,2.267300844192505,2.6823716163635254,0.4000000000000001
evaluation,decreasing_ild,2704,0.0003,100,0.20362061262130737,0.6069772243499756,0.333889816360601
evaluation,decreasing_ild,2704,0.0003,200,0.09290546923875809,0.3090774714946747,0.26711185308848084
evaluation,decreasing_ild,2704,0.0003,300,0.03540569543838501,0.16951973736286163,0.2003338898163606
evaluation,decreasing_ild,2704,0.0003,400,0.016648823395371437,0.06942997872829437,0.13355592654424042
evaluation,decreasing_ild,2704,0.0003,500,0.01863938756287098,0.09117311984300613,0.06677796327212021
evaluation,decreasing_ild,2704,0.0003,600,0.014447272755205631,0.07194063812494278,0.0
evaluation,dense3,2704,0.0003,1,2.237905740737915,2.874450922012329,0.0
evaluation,dense3,2704,0.0003,100,0.17349807918071747,0.5165038108825684,0.0
evaluation,dense3,2704,0.0003,200,0.09106137603521347,0.29341283440589905,0.0
evaluation,dense3,2704,0.0003,300,0.029902638867497444,0.14670342206954956,0.0
evaluation,dense3,2704,0.0003,400,0.018809255212545395,0.08678172528743744,0.0
evaluation,dense3,2704,0.0003,500,0.0185545701533556,0.07737185806035995,0.0
evaluation,dense3,2704,0.0003,600,0.01850799284875393,0.10669978708028793,0.0
evaluation,dense6,2705,0.0003,1,2.395702838897705,3.0720202922821045,0.0
evaluation,dense6,2705,0.0003,100,0.0874967947602272,0.3639245331287384,0.0
evaluation,dense6,2705,0.0003,200,0.036198846995830536,0.16613924503326416,0.0
evaluation,dense6,2705,0.0003,300,0.01879279501736164,0.07999855279922485,0.0
evaluation,dense6,2705,0.0003,400,0.015446270816028118,0.0669173151254654,0.0
evaluation,dense6,2705,0.0003,500,0.013203293085098267,0.04917038232088089,0.0
evaluation,dense6,2705,0.0003,600,0.011279696598649025,0.04144611582159996,0.0
evaluation,constant_ild,2705,0.0003,1,2.4267501831054688,2.8684241771698,0.20000000000000004
evaluation,constant_ild,2705,0.0003,100,0.1438438445329666,0.5120996832847595,0.20000000000000004
evaluation,constant_ild,2705,0.0003,200,0.0532604418694973,0.25569209456443787,0.20000000000000004
evaluation,constant_ild,2705,0.0003,300,0.028393197804689407,0.17918287217617035,0.20000000000000004
evaluation,constant_ild,2705,0.0003,400,0.022298133000731468,0.11422880738973618,0.20000000000000004
evaluation,constant_ild,2705,0.0003,500,0.0197911374270916,0.12477006018161774,0.20000000000000004
evaluation,constant_ild,2705,0.0003,600,0.013451802544295788,0.05273493006825447,0.20000000000000004
evaluation,decreasing_ild,2705,0.0003,1,2.3913967609405518,2.5935440063476562,0.4000000000000001
evaluation,decreasing_ild,2705,0.0003,100,0.17929621040821075,0.5963373184204102,0.333889816360601
evaluation,decreasing_ild,2705,0.0003,200,0.061033811420202255,0.32985734939575195,0.26711185308848084
evaluation,decreasing_ild,2705,0.0003,300,0.029053054749965668,0.17711439728736877,0.2003338898163606
evaluation,decreasing_ild,2705,0.0003,400,0.020969819277524948,0.09997301548719406,0.13355592654424042
evaluation,decreasing_ild,2705,0.0003,500,0.016452090814709663,0.07245255261659622,0.06677796327212021
evaluation,decreasing_ild,2705,0.0003,600,0.01229332946240902,0.05068571865558624,0.0
evaluation,dense3,2705,0.0003,1,2.4878711700439453,2.864551544189453,0.0
evaluation,dense3,2705,0.0003,100,0.16264241933822632,0.5757910013198853,0.0
evaluation,dense3,2705,0.0003,200,0.06029384583234787,0.31826353073120117,0.0
evaluation,dense3,2705,0.0003,300,0.028491420671343803,0.14327336847782135,0.0
evaluation,dense3,2705,0.0003,400,0.023222925141453743,0.12373806536197662,0.0
evaluation,dense3,2705,0.0003,500,0.01956329680979252,0.08838924020528793,0.0
evaluation,dense3,2705,0.0003,600,0.014418237842619419,0.06301432102918625,0.0
